x_utm,y_utm,residual_HQ,z_residual,spatial_lag_z,LISA_cluster,p_sim
497786.0,2499206.0,0.05699505069790112,0.5852720351464277,0.09736313451384379,Not significant,0.377
498776.0,2499206.0,0.11214901664791332,1.1516382985797045,0.738739508857743,High-High,0.02
499766.0,2499206.0,0.14278622129497753,1.4662463021768517,1.2012788176071465,High-High,0.001
500756.0,2499206.0,0.1346768305593513,1.3829724115228281,1.29573491185318,High-High,0.001
503726.0,2499206.0,-0.057081444472692144,-0.5861591974487119,-0.4447095552039506,Not significant,0.108
504716.0,2499206.0,-0.0782999827569939,-0.8040485919210465,-0.4734532566728556,Not significant,0.098
506696.0,2499206.0,0.014922694950678217,0.15323849942595763,0.3357081209493579,Not significant,0.186
507686.0,2499206.0,0.10585637548504101,1.0870202860550469,0.7293296289897605,High-High,0.022
508676.0,2499206.0,0.10967572191295849,1.1262404749911858,0.9508956483944551,High-High,0.003
509666.0,2499206.0,0.12523521640835034,1.2860181556434287,0.9255774703486395,High-High,0.004
510656.0,2499206.0,0.1152081058317207,1.183051541139857,0.8799206056126991,High-High,0.008
511646.0,2499206.0,0.11185689428386913,1.148638545997289,0.7530731817576048,High-High,0.019
512636.0,2499206.0,0.09201969364223705,0.9449338620120954,0.5884395712784563,Not significant,0.053
513626.0,2499206.0,0.05024142721233593,0.5159202771672912,0.2118705488233043,Not significant,0.276
514616.0,2499206.0,-0.07529251119556202,-0.7731654015413411,0.1412301550365362,Not significant,0.334
515606.0,2499206.0,-0.02034763833942188,-0.2089462778875201,0.032912752521426454,Not significant,0.444
516596.0,2499206.0,0.013819770603754389,0.1419127655379724,-0.1268528015039974,Not significant,0.363
517586.0,2499206.0,0.004084841995813715,0.04194651568630876,0.11305816472790725,Not significant,0.365
518576.0,2499206.0,0.0076968238645576115,0.07903731485827242,0.4938719656217705,Not significant,0.092
519566.0,2499206.0,0.10921491840419995,1.1215085657451844,0.832705182422964,High-High,0.01
520556.0,2499206.0,0.13942410209713207,1.4317212983171683,1.1567879452542917,High-High,0.002
579956.0,2499206.0,-0.08657018682422413,-0.888973846065655,-0.16536643271980878,Not significant,0.313
582926.0,2499206.0,-0.0763955547517754,-0.7844923595683111,-0.625422881573157,Low-Low,0.038
583916.0,2499206.0,-0.08263330003680958,-0.8485466560904376,-0.6275508941809743,Low-Low,0.038
593816.0,2499206.0,0.11929209688244091,1.2249893186224,-0.03450008406871111,Not significant,0.476
594806.0,2499206.0,0.02279515722332226,0.23407941384755895,-0.11915816987987254,Not significant,0.372
595796.0,2499206.0,-0.06967179319324268,-0.7154472484048837,-0.18055049967072023,Not significant,0.305
596786.0,2499206.0,-0.14677603384914173,-1.5072169774343522,-0.4362750845808471,Not significant,0.116
599756.0,2499206.0,-0.08935795566501392,-0.9176009482962514,-0.5210880239735941,Not significant,0.071
600746.0,2499206.0,-0.05009566089572681,-0.5144234287965479,-0.570636809085858,Low-Low,0.047
488876.0,2498216.0,0.17011799076137768,1.7469113800016196,1.4757462327689086,High-High,0.001
489866.0,2498216.0,0.1411535904699348,1.449481106709612,1.2601909653059682,High-High,0.001
490856.0,2498216.0,0.0811587140851997,0.8334043953093825,0.978411002900733,High-High,0.003
491846.0,2498216.0,0.08630688646373974,0.8862700615098288,0.9053276102436041,High-High,0.007
492836.0,2498216.0,0.13706578472194897,1.4075041567795537,1.0560703035919798,High-High,0.002
493826.0,2498216.0,0.1430158779912971,1.4686046059311972,1.1340976875742383,High-High,0.002
494816.0,2498216.0,0.0631412432485603,0.6483861929281766,0.44554881141376096,Not significant,0.11
